Número de cotización,Fecha de creación,Estado,Side Cliente,Creado por,Número de Cuenta,Monto intercambio,Monto Pagado,Moneda,Precio,Comisión,Fecha de actualización,Transacción Id,Tipo de servicio,OMS
7573,"08/08/2025 20:11:11, UTC -04:00",Completed,Sell,LuisSoto61Pe,20125,3.47,45.00,BOB,12.96,0.00,08/08/2025 20:11:26,7319616110,S-001,Banexcoin Bolivia
7575,"08/08/2025 20:27:20, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,169.94,"2,200.00",BOB,12.95,0.00,08/08/2025 20:27:41,7319695010,S-001,Banexcoin Bolivia
7576,"08/08/2025 20:33:37, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.95,0.00,08/08/2025 20:33:49,7319723380,S-001,Banexcoin Bolivia
7577,"08/08/2025 20:34:49, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.95,0.00,08/08/2025 20:35:05,7319729200,S-001,Banexcoin Bolivia
7578,"08/08/2025 20:35:33, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.95,0.00,08/08/2025 20:35:49,7319732790,S-001,Banexcoin Bolivia
7580,"08/08/2025 20:36:50, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.95,0.00,08/08/2025 20:37:01,7319738120,S-001,Banexcoin Bolivia
7582,"08/08/2025 20:40:01, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,23.16,300.00,BOB,12.96,0.00,08/08/2025 20:40:19,246323040,S-001,Banexcoin Bolivia
7586,"08/08/2025 20:49:13, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.95,0.00,08/08/2025 20:49:26,7319793050,S-001,Banexcoin Bolivia
7604,"08/08/2025 21:12:10, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.82,359.99,BOB,12.94,0.00,08/08/2025 21:12:23,7319888050,S-001,Banexcoin Bolivia
7605,"08/08/2025 21:12:35, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.82,359.99,BOB,12.94,0.00,08/08/2025 21:12:47,7319890030,S-001,Banexcoin Bolivia
7607,"08/08/2025 21:14:05, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.82,359.99,BOB,12.94,0.00,08/08/2025 21:14:25,7319896450,S-001,Banexcoin Bolivia
7608,"08/08/2025 21:14:39, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.82,359.99,BOB,12.94,0.00,08/08/2025 21:14:53,7319898700,S-001,Banexcoin Bolivia
7611,"08/08/2025 21:22:46, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.82,359.99,BOB,12.94,0.00,08/08/2025 21:23:05,7319929710,S-001,Banexcoin Bolivia
7613,"08/08/2025 21:23:20, UTC -04:00",Completed,Sell,IsabelMunoz76Max,20141,7.73,100.00,BOB,12.94,0.00,08/08/2025 21:23:35,7319931520,S-001,Banexcoin Bolivia
7614,"08/08/2025 21:23:27, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.94,0.00,08/08/2025 21:23:43,7319932050,S-001,Banexcoin Bolivia
7616,"08/08/2025 21:24:57, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.87,75.99,BOB,12.94,0.00,08/08/2025 21:25:09,7319937290,S-001,Banexcoin Bolivia
7617,"08/08/2025 21:25:25, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.87,75.99,BOB,12.94,0.00,08/08/2025 21:25:37,7319939350,S-001,Banexcoin Bolivia
7618,"08/08/2025 21:26:46, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.94,0.00,08/08/2025 21:26:59,7319944430,S-001,Banexcoin Bolivia
7623,"08/08/2025 21:37:16, UTC -04:00",Completed,Sell,IsabelMunoz76Max,20141,8.11,105.00,BOB,12.94,0.00,08/08/2025 21:37:40,7319983770,S-001,Banexcoin Bolivia
7624,"08/08/2025 21:56:36, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.87,75.99,BOB,12.96,0.00,08/08/2025 21:56:55,7320048890,S-001,Banexcoin Bolivia
7625,"08/08/2025 21:57:30, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.58,149.99,BOB,12.95,0.00,08/08/2025 21:57:45,7320051530,S-001,Banexcoin Bolivia
7626,"08/08/2025 22:06:39, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.58,149.99,BOB,12.96,0.00,08/08/2025 22:06:59,7320080420,S-001,Banexcoin Bolivia
7627,"08/08/2025 22:09:39, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,08/08/2025 22:09:57,7320089670,S-001,Banexcoin Bolivia
7628,"08/08/2025 22:11:01, UTC -04:00",Completed,Sell,IsabelMunoz76Max,20141,4.63,60.00,BOB,12.96,0.00,08/08/2025 22:11:17,7320093490,S-001,Banexcoin Bolivia
7629,"08/08/2025 22:21:24, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.96,0.00,08/08/2025 22:21:36,7320122800,S-001,Banexcoin Bolivia
7630,"08/08/2025 22:22:10, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.96,0.00,08/08/2025 22:22:22,7320124710,S-001,Banexcoin Bolivia
7631,"08/08/2025 22:22:50, UTC -04:00",Completed,Sell,AntonioSanchez14Max,10027,2.31,30.00,BOB,12.96,0.00,08/08/2025 22:23:04,7320126630,S-001,Banexcoin Bolivia
7632,"08/08/2025 22:23:07, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,08/08/2025 22:23:20,7320127370,S-001,Banexcoin Bolivia
7633,"08/08/2025 22:23:48, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.57,149.99,BOB,12.96,0.00,08/08/2025 22:24:08,7320129700,S-001,Banexcoin Bolivia
7634,"08/08/2025 22:24:19, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.96,0.00,08/08/2025 22:24:30,7320130920,S-001,Banexcoin Bolivia
7635,"08/08/2025 22:25:39, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,08/08/2025 22:25:50,7320134660,S-001,Banexcoin Bolivia
7636,"08/08/2025 22:26:26, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.96,0.00,08/08/2025 22:26:40,7320136940,S-001,Banexcoin Bolivia
7637,"08/08/2025 22:32:34, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.96,0.00,08/08/2025 22:32:48,7320153450,S-001,Banexcoin Bolivia
7638,"08/08/2025 22:38:52, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,08/08/2025 22:39:07,7320169290,S-001,Banexcoin Bolivia
7639,"08/08/2025 22:44:41, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.58,149.99,BOB,12.96,0.00,08/08/2025 22:44:55,7320183550,S-001,Banexcoin Bolivia
7640,"08/08/2025 22:45:31, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.96,0.00,08/08/2025 22:45:45,7320185490,S-001,Banexcoin Bolivia
7641,"08/08/2025 22:48:01, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.57,149.99,BOB,12.96,0.00,08/08/2025 22:48:13,7320191250,S-001,Banexcoin Bolivia
7643,"08/08/2025 22:57:53, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.87,75.99,BOB,12.95,0.00,08/08/2025 22:58:07,7320212910,S-001,Banexcoin Bolivia
7644,"08/08/2025 23:04:43, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.95,0.00,08/08/2025 23:04:58,7320227090,S-001,Banexcoin Bolivia
7654,"09/08/2025 01:38:51, UTC -04:00",Completed,Sell,LuisRomero75Mx,20044,7.82,100.00,BOB,12.79,0.00,09/08/2025 01:39:11,7320376040,S-001,Banexcoin Bolivia
7660,"09/08/2025 08:34:20, UTC -04:00",Completed,Sell,LuisSoto61Pe,20125,5.65,73.00,BOB,12.93,0.00,09/08/2025 08:34:35,7320715020,S-001,Banexcoin Bolivia
7665,"09/08/2025 09:06:06, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,7.73,100.00,BOB,12.93,0.00,09/08/2025 09:06:21,7320822610,S-001,Banexcoin Bolivia
7669,"09/08/2025 09:48:31, UTC -04:00",Completed,Sell,LuisSoto61Pe,20125,3.57,46.00,BOB,12.90,0.00,09/08/2025 09:48:47,7321001410,S-001,Banexcoin Bolivia
7670,"09/08/2025 09:48:39, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.78,22.99,BOB,12.90,0.00,09/08/2025 09:48:53,7321001960,S-001,Banexcoin Bolivia
7671,"09/08/2025 09:49:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.90,0.00,09/08/2025 09:49:17,7321003770,S-001,Banexcoin Bolivia
7672,"09/08/2025 09:50:09, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.94,37.99,BOB,12.90,0.00,09/08/2025 09:50:29,7321008630,S-001,Banexcoin Bolivia
7673,"09/08/2025 09:51:27, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.88,75.99,BOB,12.92,0.00,09/08/2025 09:51:43,7321014420,S-001,Banexcoin Bolivia
7674,"09/08/2025 09:53:19, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.91,0.00,09/08/2025 09:54:19,7321026610,S-001,Banexcoin Bolivia
7676,"09/08/2025 09:55:04, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.88,359.99,BOB,12.91,0.00,09/08/2025 09:55:21,7321031450,S-001,Banexcoin Bolivia
7677,"09/08/2025 09:56:39, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.94,37.99,BOB,12.91,0.00,09/08/2025 09:57:19,7321041060,S-001,Banexcoin Bolivia
7678,"09/08/2025 10:04:13, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.89,75.99,BOB,12.90,0.00,09/08/2025 10:04:27,7321073810,S-001,Banexcoin Bolivia
7679,"09/08/2025 10:12:58, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.94,37.99,BOB,12.92,0.00,09/08/2025 10:13:12,7321116600,S-001,Banexcoin Bolivia
7681,"09/08/2025 10:27:11, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.94,0.00,09/08/2025 10:27:28,7321190540,S-001,Banexcoin Bolivia
7682,"09/08/2025 10:28:02, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.78,22.99,BOB,12.94,0.00,09/08/2025 10:28:16,7321195270,S-001,Banexcoin Bolivia
7683,"09/08/2025 10:29:19, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.94,37.99,BOB,12.94,0.00,09/08/2025 10:29:35,7321201750,S-001,Banexcoin Bolivia
7684,"09/08/2025 10:30:42, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.94,0.00,09/08/2025 10:31:01,7321209780,S-001,Banexcoin Bolivia
7685,"09/08/2025 10:39:10, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.78,22.99,BOB,12.95,0.00,09/08/2025 10:39:33,7321255630,S-001,Banexcoin Bolivia
7686,"09/08/2025 10:41:18, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.95,0.00,09/08/2025 10:41:45,7321267050,S-001,Banexcoin Bolivia
7687,"09/08/2025 10:52:56, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 10:53:10,7321329320,S-001,Banexcoin Bolivia
7688,"09/08/2025 10:53:18, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 10:53:30,7321331170,S-001,Banexcoin Bolivia
7689,"09/08/2025 10:53:56, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.96,0.00,09/08/2025 10:54:10,7321334970,S-001,Banexcoin Bolivia
7690,"09/08/2025 10:56:27, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.57,149.99,BOB,12.96,0.00,09/08/2025 10:56:40,7321349510,S-001,Banexcoin Bolivia
7691,"09/08/2025 11:08:35, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,9.56,124.00,BOB,12.97,0.00,09/08/2025 11:08:50,7321419660,S-001,Banexcoin Bolivia
7697,"09/08/2025 11:36:24, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.97,0.00,09/08/2025 11:36:45,7321584330,S-001,Banexcoin Bolivia
7698,"09/08/2025 11:37:36, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.97,0.00,09/08/2025 11:37:52,7321591400,S-001,Banexcoin Bolivia
7699,"09/08/2025 11:48:54, UTC -04:00",Completed,Sell,LuisSoto61Pe,20125,8.09,105.00,BOB,12.97,0.00,09/08/2025 11:49:16,7321659130,S-001,Banexcoin Bolivia
7700,"09/08/2025 11:49:06, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.97,0.00,09/08/2025 11:49:24,7321659820,S-001,Banexcoin Bolivia
7701,"09/08/2025 12:02:41, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.97,0.00,09/08/2025 12:02:55,7321743380,S-001,Banexcoin Bolivia
7709,"09/08/2025 13:00:49, UTC -04:00",Completed,Sell,FernandoCampos72123,20202,100.37,"1,300.00",BOB,12.95,0.00,09/08/2025 13:01:01,7322112920,S-001,Banexcoin Bolivia
7710,"09/08/2025 13:08:49, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.81,359.99,BOB,12.95,0.00,09/08/2025 13:09:02,7322162140,S-001,Banexcoin Bolivia
7711,"09/08/2025 13:11:26, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.95,0.00,09/08/2025 13:11:38,7322177480,S-001,Banexcoin Bolivia
7712,"09/08/2025 13:25:10, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.83,359.99,BOB,12.94,0.00,09/08/2025 13:25:22,7322263200,S-001,Banexcoin Bolivia
7713,"09/08/2025 13:29:49, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.94,0.00,09/08/2025 13:30:03,7322290950,S-001,Banexcoin Bolivia
7716,"09/08/2025 14:23:29, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 14:23:43,7322587160,S-001,Banexcoin Bolivia
7717,"09/08/2025 14:25:09, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 14:25:21,7322595460,S-001,Banexcoin Bolivia
7718,"09/08/2025 14:36:43, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.96,0.00,09/08/2025 14:36:57,7322656040,S-001,Banexcoin Bolivia
7719,"09/08/2025 14:37:27, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.57,149.99,BOB,12.96,0.00,09/08/2025 14:37:37,7322659620,S-001,Banexcoin Bolivia
7720,"09/08/2025 14:39:30, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 14:39:44,7322670330,S-001,Banexcoin Bolivia
7721,"09/08/2025 14:39:51, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 14:40:06,7322672250,S-001,Banexcoin Bolivia
7722,"09/08/2025 14:40:37, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 14:40:50,7322676260,S-001,Banexcoin Bolivia
7723,"09/08/2025 14:41:21, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.96,0.00,09/08/2025 14:41:40,7322681030,S-001,Banexcoin Bolivia
7724,"09/08/2025 14:42:22, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.96,0.00,09/08/2025 14:42:34,7322685450,S-001,Banexcoin Bolivia
7725,"09/08/2025 14:45:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.97,0.00,09/08/2025 14:45:18,7322699850,S-001,Banexcoin Bolivia
7726,"09/08/2025 15:15:17, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 15:15:31,7322850880,S-001,Banexcoin Bolivia
7727,"09/08/2025 15:16:00, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 15:16:15,7322854490,S-001,Banexcoin Bolivia
7728,"09/08/2025 15:16:37, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.96,0.00,09/08/2025 15:16:49,7322857600,S-001,Banexcoin Bolivia
7731,"09/08/2025 15:33:00, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.97,0.00,09/08/2025 15:33:14,7322938660,S-001,Banexcoin Bolivia
7732,"09/08/2025 15:34:14, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.97,0.00,09/08/2025 15:34:26,7322945350,S-001,Banexcoin Bolivia
7733,"09/08/2025 15:38:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 15:38:16,7322964980,S-001,Banexcoin Bolivia
7734,"09/08/2025 15:38:24, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 15:38:42,7322967240,S-001,Banexcoin Bolivia
7735,"09/08/2025 15:45:38, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.77,359.99,BOB,12.96,0.00,09/08/2025 15:45:52,7323003000,S-001,Banexcoin Bolivia
7736,"09/08/2025 15:55:16, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.96,0.00,09/08/2025 15:55:29,7323048570,S-001,Banexcoin Bolivia
7737,"09/08/2025 15:55:50, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,21.60,280.00,BOB,12.96,0.00,09/08/2025 15:56:07,7323051540,S-001,Banexcoin Bolivia
7738,"09/08/2025 15:56:09, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 15:56:23,7323052730,S-001,Banexcoin Bolivia
7739,"09/08/2025 16:01:49, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.97,0.00,09/08/2025 16:02:01,7323080130,S-001,Banexcoin Bolivia
7740,"09/08/2025 16:12:14, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.97,0.00,09/08/2025 16:12:28,7323131250,S-001,Banexcoin Bolivia
7741,"09/08/2025 16:26:57, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 16:27:10,7323203530,S-001,Banexcoin Bolivia
7742,"09/08/2025 16:27:38, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 16:27:54,7323206930,S-001,Banexcoin Bolivia
7743,"09/08/2025 16:37:18, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.95,0.00,09/08/2025 16:37:31,7323254190,S-001,Banexcoin Bolivia
7744,"09/08/2025 16:42:12, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.87,75.99,BOB,12.95,0.00,09/08/2025 16:42:25,7323279000,S-001,Banexcoin Bolivia
7745,"09/08/2025 16:43:21, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.95,0.00,09/08/2025 16:43:33,7323284730,S-001,Banexcoin Bolivia
7746,"09/08/2025 16:44:15, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.95,0.00,09/08/2025 16:44:29,7323289350,S-001,Banexcoin Bolivia
7749,"09/08/2025 16:52:43, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,2.70,34.92,BOB,12.95,0.00,09/08/2025 16:53:05,7323331290,S-001,Banexcoin Bolivia
7750,"09/08/2025 16:57:35, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.95,0.00,09/08/2025 16:57:50,7323354890,S-001,Banexcoin Bolivia
7752,"09/08/2025 17:14:38, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.86,75.99,BOB,12.96,0.00,09/08/2025 17:14:50,7323440180,S-001,Banexcoin Bolivia
7753,"09/08/2025 17:16:47, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.78,359.99,BOB,12.96,0.00,09/08/2025 17:17:01,7323451040,S-001,Banexcoin Bolivia
7755,"09/08/2025 17:19:38, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 17:19:53,7323464720,S-001,Banexcoin Bolivia
7756,"09/08/2025 17:22:11, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 17:22:29,7323477080,S-001,Banexcoin Bolivia
7757,"09/08/2025 17:32:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 17:32:17,7323524280,S-001,Banexcoin Bolivia
7758,"09/08/2025 17:34:32, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.97,0.00,09/08/2025 17:34:47,7323537010,S-001,Banexcoin Bolivia
7759,"09/08/2025 17:35:01, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.97,0.00,09/08/2025 17:35:21,7323539650,S-001,Banexcoin Bolivia
7760,"09/08/2025 17:35:48, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.97,0.00,09/08/2025 17:36:11,7323544010,S-001,Banexcoin Bolivia
7765,"09/08/2025 18:05:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.78,359.99,BOB,12.96,0.00,09/08/2025 18:05:59,7323693440,S-001,Banexcoin Bolivia
7767,"09/08/2025 18:06:27, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.77,359.99,BOB,12.96,0.00,09/08/2025 18:06:43,7323696960,S-001,Banexcoin Bolivia
7768,"09/08/2025 18:07:24, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.78,359.99,BOB,12.96,0.00,09/08/2025 18:07:47,7323702500,S-001,Banexcoin Bolivia
7769,"09/08/2025 18:08:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.78,359.99,BOB,12.96,0.00,09/08/2025 18:08:53,7323708320,S-001,Banexcoin Bolivia
7771,"09/08/2025 18:09:54, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 18:10:07,7323714650,S-001,Banexcoin Bolivia
7772,"09/08/2025 18:13:50, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 18:14:03,7323734750,S-001,Banexcoin Bolivia
7773,"09/08/2025 18:15:18, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.95,0.00,09/08/2025 18:15:31,7323742430,S-001,Banexcoin Bolivia
7774,"09/08/2025 18:16:29, UTC -04:00",Completed,Sell,LauraLopez98123,20181,12.43,161.00,BOB,12.95,0.00,09/08/2025 18:16:45,7323748640,S-001,Banexcoin Bolivia
7775,"09/08/2025 18:16:41, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.79,359.99,BOB,12.95,0.00,09/08/2025 18:16:57,7323749930,S-001,Banexcoin Bolivia
7776,"09/08/2025 18:17:21, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.79,359.99,BOB,12.95,0.00,09/08/2025 18:17:39,7323753570,S-001,Banexcoin Bolivia
7777,"09/08/2025 18:17:57, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.79,359.99,BOB,12.95,0.00,09/08/2025 18:18:11,7323756270,S-001,Banexcoin Bolivia
7778,"09/08/2025 18:18:30, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.58,149.99,BOB,12.95,0.00,09/08/2025 18:18:43,7323759010,S-001,Banexcoin Bolivia
7779,"09/08/2025 18:19:44, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.95,0.00,09/08/2025 18:19:57,7323765400,S-001,Banexcoin Bolivia
7780,"09/08/2025 18:20:35, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.95,0.00,09/08/2025 18:20:47,7323769720,S-001,Banexcoin Bolivia
7781,"09/08/2025 18:22:30, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.87,75.99,BOB,12.95,0.00,09/08/2025 18:22:48,7323779780,S-001,Banexcoin Bolivia
7784,"09/08/2025 18:35:57, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.77,359.99,BOB,12.96,0.00,09/08/2025 18:36:10,7323848670,S-001,Banexcoin Bolivia
7789,"09/08/2025 19:01:11, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 19:01:25,7323981100,S-001,Banexcoin Bolivia
7790,"09/08/2025 19:01:54, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.77,22.99,BOB,12.96,0.00,09/08/2025 19:02:05,7323984540,S-001,Banexcoin Bolivia
7791,"09/08/2025 19:02:51, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 19:03:09,7323990030,S-001,Banexcoin Bolivia
7792,"09/08/2025 19:29:45, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.97,0.00,09/08/2025 19:30:05,7324125450,S-001,Banexcoin Bolivia
7793,"09/08/2025 19:30:22, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.97,0.00,09/08/2025 19:30:35,7324127980,S-001,Banexcoin Bolivia
7794,"09/08/2025 19:31:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.97,0.00,09/08/2025 19:31:51,7324134100,S-001,Banexcoin Bolivia
7799,"09/08/2025 19:56:17, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.58,7.49,BOB,12.96,0.00,09/08/2025 19:56:30,7324256860,S-001,Banexcoin Bolivia
7800,"09/08/2025 19:58:25, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.93,37.99,BOB,12.96,0.00,09/08/2025 19:58:38,7324267150,S-001,Banexcoin Bolivia
